Model,Architecture,Device,Time_seconds
TVAE,"(10, 5)",CUDA,0.0352
TVAE,"(10, 5)",CUDA,0.0356
TVAE,"(10, 5)",CUDA,0.0365
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.048
TVAE,"(10, 5)",CUDA,0.0493
TVAE,"(10, 5)",CUDA,0.0343
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0342
TVAE,"(10, 5)",CUDA,0.0409
TVAE,"(10, 5)",CUDA,0.0352
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0342
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0345
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0341
TVAE,"(10, 5)",CUDA,0.0362
TVAE,"(10, 5)",CUDA,0.0342
TVAE,"(10, 5)",CUDA,0.0341
TVAE,"(10, 5)",CUDA,0.0342
TVAE,"(10, 5)",CUDA,0.0357
TVAE,"(10, 5)",CUDA,0.0361
TVAE,"(10, 5)",CUDA,0.0343
TVAE,"(10, 5)",CUDA,0.035
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0568
TVAE,"(10, 5)",CUDA,0.0428
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.034
TVAE,"(10, 5)",CUDA,0.0343
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0355
TVAE,"(10, 5)",CUDA,0.0347
TVAE,"(10, 5)",CUDA,0.0405
TVAE,"(10, 5)",CUDA,0.0558
TVAE,"(10, 5)",CUDA,0.0404
TVAE,"(10, 5)",CUDA,0.0393
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0357
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0462
TVAE,"(10, 5)",CUDA,0.044
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0356
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0342
TVAE,"(10, 5)",CUDA,0.0347
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0351
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0353
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0345
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0358
TVAE,"(10, 5)",CUDA,0.0343
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0351
TVAE,"(10, 5)",CUDA,0.0394
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0343
TVAE,"(10, 5)",CUDA,0.0441
TVAE,"(10, 5)",CUDA,0.0537
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.035
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0344
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0356
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0444
TVAE,"(10, 5)",CUDA,0.0523
TVAE,"(10, 5)",CUDA,0.0344
TVAE,"(10, 5)",CUDA,0.0349
TVAE,"(10, 5)",CUDA,0.0344
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0341
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0455
TVAE,"(10, 5)",CUDA,0.0537
TVAE,"(10, 5)",CUDA,0.0348
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0567
TVAE,"(10, 5)",CUDA,0.0367
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0325
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.034
TVAE,"(10, 5)",CUDA,0.0354
TVAE,"(10, 5)",CUDA,0.0344
TVAE,"(10, 5)",CUDA,0.0385
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0342
TVAE,"(10, 5)",CUDA,0.0343
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0362
TVAE,"(10, 5)",CUDA,0.0554
TVAE,"(10, 5)",CUDA,0.0368
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0342
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0344
TVAE,"(10, 5)",CUDA,0.0342
TVAE,"(10, 5)",CUDA,0.0344
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.034
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.034
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0345
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0492
TVAE,"(10, 5)",CUDA,0.0464
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0341
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0428
TVAE,"(10, 5)",CUDA,0.0491
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.034
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0325
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0341
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.0618
TVAE,"(10, 5)",CUDA,0.0363
TVAE,"(10, 5)",CUDA,0.0344
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0348
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0379
TVAE,"(10, 5)",CUDA,0.059
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0371
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.034
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0325
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0428
TVAE,"(10, 5)",CUDA,0.0554
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0342
TVAE,"(10, 5)",CUDA,0.058
TVAE,"(10, 5)",CUDA,0.0377
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.034
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0338
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0506
TVAE,"(10, 5)",CUDA,0.0438
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0517
TVAE,"(10, 5)",CUDA,0.0488
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.0334
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0328
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0336
TVAE,"(10, 5)",CUDA,0.0343
TVAE,"(10, 5)",CUDA,0.034
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0326
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.045
TVAE,"(10, 5)",CUDA,0.0575
TVAE,"(10, 5)",CUDA,0.0361
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.0333
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0339
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0327
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0335
TVAE,"(10, 5)",CUDA,0.0337
TVAE,"(10, 5)",CUDA,0.033
TVAE,"(10, 5)",CUDA,0.0332
TVAE,"(10, 5)",CUDA,0.0325
TVAE,"(10, 5)",CUDA,0.0331
TVAE,"(10, 5)",CUDA,0.0329
TVAE,"(10, 5)",CUDA,0.0333
